Ward Name,Street Name,Longitude,Latitude,Area (m²),Width (m),Length (m),Land Type,Legal Status,House Direction,Property Features,Price
Phường Mỹ An,Đường Tôn Thất Thiệp,108.24086,16.047571,73.0,5.0,14.6,1,1,1.0,['1'],5800000000
Phường Hoà Hải,Đường Sơn Thủy 8,108.253494,16.01032,126.0,8.0,15.85,1,1,4.0,['1'],5800000000
Phường Hoà Hải,Đường Sơn Thủy 8,108.253494,16.01032,126.0,8.0,15.75,1,1,5.0,['3'],5800000000
Phường Hoà Hải,Nguyễn Tạo,108.25075,15.9803705,200.0,8.0,25.0,1,1,1.0,['1'],5800000000
Phường Hoà Hải,Đường Nguyễn Tạo,108.25075,15.9803705,200.0,8.0,25.0,1,1,1.0,['3'],5800000000
Phường Khuê Mỹ,Sơn Thuỷ 8,108.25258,16.03022,126.0,8.0,15.0,1,1,5.0,['1'],5800000000
Phường Nại Hiên Đông,Đường Trần Thánh Tông,108.23366,16.087578,100.0,5.0,20.0,1,1,7.0,['1'],5800000000
Phường Khuê Mỹ,Đường Mỹ Đa Tây 8,108.239235,16.032509,100.0,5.0,20.0,2,1,8.0,['2'],5800000000
Phường Hoà Hải,Đường Sơn Thủy 10,108.25153,16.010763,126.0,5.0,25.2,1,1,5.0,['1'],5800000000
Phường Hòa Cường Nam,Đường Nguyễn Sơn,108.2296,16.030903,100.0,5.0,20.0,1,1,3.0,['1'],5850000000
Phường Hoà Quý,Đường Lê Trí Viễn,108.23372,15.988151,180.0,8.0,23.0,1,1,1.0,['1'],5890000000
Phường Hoà Quý,Đường Lê Trí Viễn,108.23372,15.988151,179.0,8.0,22.0,1,1,7.0,['1'],5900000000
Phường Hoà Quý,Đường Thâm Tâm,108.234215,15.999946,157.1999,7.0,23.1,1,1,6.0,"['1', ' 6']",5900000000
Phường Hòa Xuân,Đường Mai Chí Thọ,108.22984,16.012854,100.0,5.0,20.0,2,1,6.0,['1'],5900000000
Phường Hòa Xuân,Đường Mai Chí Thọ,108.22984,16.012854,100.0,5.0,20.0,2,1,7.0,['2'],5900000000
Phường Hoà Quý,Đường Thâm Tâm,108.234215,15.999946,157.0,8.0,20.0,1,1,7.0,['1'],5900000000
Phường Hoà Hải,Đường Nguyễn Tạo,108.25075,15.9803705,206.0,8.0,25.7,1,1,4.0,['3'],5930000000
Phường Hoà Quý,lô gốc,108.23342,15.982958,150.0,10.0,7.2898,2,1,6.0,['1'],5950000000
Phường Hòa Xuân,Đường Mai Chí Thọ,108.22984,16.012854,100.0,5.0,20.0,1,1,7.0,['1'],5959000000
Phường Thanh Khê Đông,Đường Đỗ Ngọc Du,108.185616,16.068516,142.6999,10.0,10.192850000000002,1,1,3.0,['1'],5990000000
Phường Mỹ An,Đường Mỹ Đa Đông 5,108.243355,16.04168,70.0,4.0,17.0,1,1,6.0,['3'],5999999999
Phường Hòa Xuân,Võ sạ,108.2198,16.001284,184.0,9.5,20.0,2,1,6.0,['1'],6000000000
Phường Mỹ An,Đường Mỹ An 7,108.23697,16.04699,100.0,5.0,20.0,1,1,2.0,['3'],6000000000
Phường Khuê Mỹ,Đường Đa Phước 4,108.24078,16.026197,100.0,5.0,20.0,2,1,6.0,['2'],6000000000
Phường Nại Hiên Đông,Đường Phạm Huy Thông,108.228584,16.091845,128.0,5.0,25.6,1,1,8.0,['1'],6000000000
Phường Mỹ An,Đường Mỹ An 7,108.23697,16.04699,100.0,5.0,20.0,1,1,5.0,['1'],6000000000
Phường Hòa Cường Bắc,Đường Tống Phước Phổ,108.22234,16.048254,82.5,5.0,16.5,1,1,5.0,['3'],6000000000
Phường Nại Hiên Đông,Đường Phạm Huy Thông,108.228584,16.091845,128.0,5.0,25.6,1,1,8.0,['3'],6000000000
Phường Khuê Mỹ,Nghiêm Xuân Yêm,108.25258,16.03022,100.0,5.0,20.0,2,1,8.0,['2'],6000000000
Phường Khuê Mỹ,Đường Đoàn Khuê,108.24398,16.025723,95.0,5.0,19.0,2,1,6.0,['2'],6100000000
Phường Phước Mỹ,Đường Thạch Lam,108.24456,16.056728,77.5,4.5998,16.84855863298404,1,1,5.0,['1'],6150000000
Phường Hoà Hải,"10,5m",108.26741,15.986558,108.0,6.0,18.0,2,1,6.0,['1'],6150000000
Phường Hòa Hiệp Nam,Đường Nguyễn Lương Bằng,108.12603,16.115704,124.8,5.0,20.0,1,1,5.0,['1'],6150000000
Phường Mỹ An,Đường Phan Tứ,108.24476,16.046095,100.0,4.0,25.0,1,1,1.0,['1'],6200000000
Phường Mỹ An,Đường Phan Tứ,108.24476,16.046095,100.0,4.0,25.0,1,1,1.0,['3'],6200000000
Phường An Hải Đông,Thạch Lam,108.23627,16.064138,78.0,5.0,15.6,1,1,5.0,['1'],6200000000
Phường Mỹ An,Đường Mỹ An 7,108.23697,16.04699,100.0,5.0,20.0,1,1,1.0,"['1', ' 6']",6200000000
Phường Mỹ An,Đường Mỹ An 7,108.23697,16.04699,100.0,5.0,20.0,1,1,1.0,['3'],6200000000
Phường Hòa Xuân,Đường Văn Tiến Dũng,108.2131,16.00091,134.0,7.0,20.0,1,1,2.0,['1'],6200000000
Phường Mỹ An,Đường Phan Tứ,108.24476,16.046095,100.0,4.0,25.2,1,1,1.0,['3'],6200000000
Phường Khuê Mỹ,K20,108.25258,16.03022,120.0,6.0,20.0,2,1,2.0,['2'],6200000000
Phường Khuê Mỹ,Đường Xóm Đồng,108.24286,16.022419,220.0,5.0,40.46999999999999,1,1,7.0,['3'],6200000000
Phường Hòa Xuân,Đường Văn Tiến Dũng,108.2131,16.00091,134.0,7.0,20.0,1,1,4.0,['3'],6200000000
Phường Hòa Xuân,Đường Văn Tiến Dũng,108.2131,16.00091,135.0,7.0,20.0,1,1,8.0,['1'],6200000000
Phường Hòa Xuân,Văn Tiến Dũng,108.219955,16.001999,134.6,7.0,20.0,2,1,3.0,['1'],6200000000
Phường Hòa Minh,Đường Trần Minh Tông,108.16452,16.080666,105.0,5.0,21.0,2,1,7.0,['1'],6200000000
Phường Phước Mỹ,Đường Nguyễn Văn Thoại,108.24344,16.057898,87.0,5.1999,16.731090982518893,1,1,1.0,['3'],6200000000
Phường Mỹ An,Đường Mỹ An 7,108.23697,16.04699,100.0,5.0,20.0,1,1,1.0,['3'],6200000000
Phường Hòa Xuân,Đường Văn Tiến Dũng,108.2131,16.00091,135.0,7.0,19.285714285714285,1,1,8.0,['1'],6200000000
Phường Hòa Xuân,Đường Văn Tiến Dũng,108.2131,16.00091,135.0,7.0,20.0,1,1,2.0,"['1', ' 6']",6200000000
Phường Hòa Phát,Bắc sơn ,108.172516,16.028736,125.0,5.0,25.0,1,1,6.0,['1'],6300000000
Phường Phước Mỹ,Đường Phước Trường 6,108.24551,16.08204,79.0,5.0,15.8,1,1,7.0,['1'],6300000000
Phường Hòa An,Đường Lê Đình Kỵ,108.170906,16.041174,200.0,10.0,20.0,1,1,7.0,['1'],6350000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,128.8,7.1999,18.5,2,1,4.0,['1'],6350000000
Phường An Hải Bắc,Đường Thế Lữ,108.232864,16.079779,92.0,5.0,18.4,1,1,6.0,['3'],6400000000
Phường Khuê Trung,Đường Phạm Phú Tiết,108.20864,16.034027,97.5,5.0,19.5,1,1,2.0,['3'],6400000000
Phường Thanh Khê Tây,Kinh Dương Vương,108.16611,16.076998,67.0,4.5,17.0,1,1,4.0,['1'],6400000000
Phường Khuê Trung,Phạm Phú Tiết,108.20864,16.034027,97.5,5.0,19.5,1,1,1.0,['3'],6400000000
Phường Khuê Trung,Đường Phạm Phú Tiết,108.20864,16.034027,97.5,5.0,20.0,1,1,1.0,['3'],6400000000
Phường Thanh Khê Tây,Phùng Hưng,108.173996,16.075237,144.0,5.0,28.6,1,1,3.0,['3'],6400000000
Phường Khuê Trung,Đường Phạm Phú Tiết,108.20864,16.034027,98.0,5.0,20.0,1,1,1.0,['1'],6450000000
Phường Thạch Thang,Đường Hải Phòng,108.215675,16.07204,170.0,7.0,24.285714285714285,1,1,5.0,['3'],6450000000
Phường Hòa Hiệp Bắc,Đường Nguyễn Văn Cừ,108.12177,16.12288,265.0,10.0,25.0,1,1,6.0,['1'],6490000000
Phường Hòa Minh,Đường Phú Thạnh 7,108.15901,16.071152,100.0,5.0,20.0,1,1,5.0,['1'],6500000000
Phường Hòa Xuân,Đường Lê Quang Hòa,108.22811,16.022675,110.0,5.0,22.0,2,1,5.0,['1'],6500000000
Phường Hòa Thọ Đông,Đường Nguyễn Phước Tấn,108.19814,16.01816,90.0,5.0,18.0,1,1,1.0,['3'],6500000000
Phường Hòa Minh,Đường Nguyễn Huy Tưởng,108.16959,16.052835,124.0,5.25,20.2999,1,1,5.0,['1'],6500000000
Phường Hòa Khánh Bắc,Đặng Dung,108.13694,16.077059,118.9,10.0,11.6999,1,1,8.0,"['1', ' 3']",6500000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,130.0,7.1999,18.0,2,1,7.0,"['1', ' 6']",6500000000
Phường Hòa Hiệp Bắc,Đường Nguyễn Văn Cừ,108.12177,16.12288,309.0,5.0,40.46999999999999,1,1,2.0,['3'],6500000000
Phường Hòa Phát,Đường Lê Đại Hành,108.1951,16.020348,96.0,5.0,19.2,1,1,5.0,['3'],6500000000
Phường Xuân Hà,Đường Trần Cao Vân,108.19425,16.0712,98.5998,4.9,20.0,1,1,1.0,['2'],6500000000
Phường An Hải Bắc,Đường Thế Lữ,108.232864,16.079779,92.0,10.0,6.0,1,1,6.0,['3'],6555555555
Phường An Hải Đông,Đường Lê Hữu Trác,108.240166,16.058395,96.0,5.0,19.2,1,1,2.0,['3'],6600000000
Phường Hoà Hải,Đường Bùi Bỉnh Uyên,108.26546,15.99886,166.6,5.0,33.32,1,1,1.0,['3'],6600000000
Phường Khuê Trung,Đường Phạm Phú Tiết,108.20864,16.034027,97.5,5.0,19.5,1,1,5.0,['1'],6600000000
Phường Hoà Quý,bùi bình uyên,108.23342,15.982958,167.0,8.6,20.0,1,1,5.0,['3'],6600000000
Phường An Hải Đông,Lê Hữu Trác,108.23808,16.05973,96.0,4.1999,23.0,1,1,3.0,['1'],6600000000
Phường Hoà Hải,Đường Hoàng Bình Chính,108.26575,16.00036,166.0,8.3,20.0,2,1,1.0,['1'],6600000000
Phường An Hải Đông,Đường Lê Hữu Trác,108.23808,16.05973,96.0,5.0,19.2,1,1,3.0,['3'],6600000000
Phường An Hải Bắc,Lê Hữu Trác,108.23479,16.076984,96.0,5.0,19.2,1,1,3.0,['3'],6600000000
Phường Hòa Cường Bắc,Đường Lê Thanh Nghị,108.21729,16.044569,180.0,10.0,18.0,1,1,4.0,['3'],6700000000
Phường Hòa Xuân,Đường Hà Duy Phiên,108.209015,16.00328,240.0,10.0,24.0,1,1,1.0,['1'],6700000000
Phường Hòa Minh,Đường Phạm Đình Hổ,108.167206,16.079435,140.0,7.0,20.0,1,1,6.0,['1'],6700000000
Phường Khuê Mỹ,Đường Đa Phước 7,108.24236,16.023365,100.0,5.0,20.0,2,1,6.0,['2'],6800000000
Phường Hòa Minh,Đường Hòa Nam 9,108.16916,16.049385,304.0,5.0,40.46999999999999,1,1,4.0,['1'],6800000000
Phường Nại Hiên Đông,Đường Khúc Thừa Dụ,108.23066,16.09818,150.0,10.0,15.0,1,1,4.0,['1'],6800000000
Phường Nại Hiên Đông,Đường Khúc Thừa Dụ,108.23066,16.09818,150.0,10.0,15.0,1,1,6.0,['1'],6800000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,204.0,10.0,17.0,2,1,3.0,"['1', ' 6']",6800000000
Phường An Hải Đông,Đường Nguyễn Thiện Kế,108.23851,16.060713,99.0,4.5,22.0,1,1,2.0,['1'],6850000000
Phường Hòa Xuân,Đường Hoàng Đình Ái,108.21508,15.997049,200.0,10.0,20.0,1,1,2.0,['1'],6900000000
Phường Hòa Xuân,Đường Mai Chí Thọ,108.22984,16.012854,120.0,6.0,20.0,2,1,6.0,['1'],6900000000
Phường Hòa Xuân,Đường Hoàng Đình Ái,108.21508,15.997049,200.0,10.0,20.0,1,1,2.0,['1'],6900000000
Phường An Hải Đông,Đường Lê Hữu Trác,108.23808,16.05973,96.0,4.1399,23.0,1,1,3.0,['1'],6900000000
Phường Khuê Mỹ,Đường Doãn Uẩn,108.24283,16.035538,90.0,5.0,18.0,1,1,2.0,['1'],6950000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,134.6,7.0,20.0,2,1,1.0,"['1', ' 2']",6990000000
Phường Hòa Xuân,Đường 29 Tháng 3,108.23207,16.021168,117.9,5.0,23.5,1,1,6.0,['3'],7000000000
Phường Hòa Xuân,Đường Đỗ Quỳ,108.22115,16.016876,123.0,5.0,24.6,2,1,5.0,['1'],7000000000
Phường Hòa Minh,Đường Hoàng Thị Loan,108.170746,16.067358,100.0,5.0,20.0,1,1,5.0,"['1', ' 6']",7000000000
Phường Hòa Xuân,Võ Chí Công,108.22003,16.00737,122.1999,5.0,24.43998,2,1,5.0,['1'],7000000000
Phường Hòa Minh,Đường Nguyễn Chơn,108.16061,16.068312,133.1,5.0,26.619999999999997,1,1,1.0,['3'],7000000000
Phường Hòa Minh,Đường Nguyễn Chơn,108.16061,16.068312,133.0,8.0,17.0,1,1,6.0,['1'],7000000000
Phường Hòa Minh,Đường Nguyễn Chơn,108.16061,16.068312,133.1999,5.0,26.63998,1,1,5.0,['3'],7000000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,134.0,7.0,20.0,1,1,6.0,['3'],7000000000
Phường Hòa Xuân,Đường Cồn Dầu 15,108.22465,16.019072,122.0,6.3,20.0,1,1,6.0,['1'],7000000000
Phường Hòa Xuân,Đường Hoàng Đình Ái,108.21508,15.997049,200.0,10.0,20.0,1,1,2.0,['1'],7000000000
Phường Hòa Minh,Đường Phạm Đình Hổ,108.167206,16.079435,140.0,7.0,20.0,1,1,6.0,['1'],7100000000
Phường Hoà Quý,Hói Kiểng 11,108.23342,15.982958,167.0,8.0,21.0,2,1,7.0,['1'],7100000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,202.6,10.0,16.8999,2,1,1.0,"['1', ' 4']",7100000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,149.6999,8.0,18.7124875,2,1,2.0,"['1', ' 6']",7185600000
Phường Hòa Minh,Trần Triệu Luật,108.16955,16.065733,133.0,8.18,17.0,1,1,8.0,['3'],7200000000
Phường An Hải Đông,Đường Kiệt 122 Lê Hữu Trác,108.241295,16.0587,120.0,4.0,30.0,1,1,2.0,['2'],7200000000
Phường Mân Thái,Phạm Vấn,108.24489,16.087482,115.0,5.0,23.0,1,1,1.0,['3'],7200000000
Phường Mỹ An,Đường Trần Văn Dư,108.247,16.04191,167.0,7.1999,23.19476659398047,1,1,7.0,['3'],7200000000
Phường Nại Hiên Đông,Đường Trần Sâm,108.229515,16.100681,180.0,10.0,18.0,1,1,6.0,['1'],7200000000
Phường Nại Hiên Đông,Đường Phan Bá Vành,108.23046,16.098652,150.0,10.0,15.0,1,1,7.0,"['1', ' 6']",7200000000
Phường Mỹ An,Đường Trần Khánh Dư,108.24089,16.05376,103.5,5.0,20.7,1,1,5.0,['3'],7200000000
Phường Phước Mỹ,Đường Phạm Vấn,108.24393,16.083044,100.0,5.0,20.0,1,1,8.0,['1'],7200000000
Xã Hòa Ninh,602,108.01244,16.048275,309.0,10.0,40.46999999999999,1,1,6.0,['1'],7200000000
Phường Nại Hiên Đông,Đường Phan Bá Vành,108.23046,16.098652,150.0,10.0,15.0,1,1,7.0,['1'],7200000000
Phường Nại Hiên Đông,Đường Phan Bá Vành,108.23046,16.098652,150.0,10.0,15.0,1,1,3.0,['1'],7200000000
Phường Phước Mỹ,Đường Nguyễn Đình,108.243195,16.082794,78.0,5.0,15.6,1,1,3.0,['1'],7300000000
Phường Hòa Khê,Đường Hà Huy Tập,108.19202,16.065773,63.0,5.0,13.0,1,1,7.0,['1'],7300000000
Phường Thuận Phước,Đường Đỗ Xuân Cát,108.22095,16.086355,166.0,9.0,18.5,1,1,5.0,['1'],7300000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,135.0,7.0,20.0,1,1,5.0,['1'],7350000000
Phường Hòa Minh,Đường Nguyễn Chích,108.16911,16.072367,165.0,10.0,16.5,2,1,4.0,['2'],7350000000
Phường Hòa Minh,Đường Nguyễn Nhược Pháp,108.167175,16.0439,200.0,10.0,20.0,1,1,7.0,['1'],7350000000
Phường Hòa Minh,Đường Nguyễn Chích,108.16911,16.072367,165.0,10.0,16.5,1,1,6.0,['1'],7350000000
Phường Hoà Quý,Đường Đầm Sen,108.250885,15.99914,200.0,5.0,40.0,1,1,4.0,['3'],7350000000
Phường Hòa Xuân,Đường Lê Quảng Chí,108.22386,16.016212,100.0,5.0,20.0,1,1,6.0,['1'],7400000000
Phường Nại Hiên Đông,Đường Dương Lâm,108.22721,16.09433,170.0,5.0,34.0,1,1,8.0,['3'],7400000000
Phường Hòa Xuân,Đường Thanh Lương 1,108.21946,16.006231,192.6,10.0,19.25,1,1,8.0,['1'],7400000000
Phường Phước Mỹ,Đường Phước Trường 14,108.242226,16.077356,90.0,5.0,18.0,1,1,4.0,"['1', ' 6']",7400000000
Phường Khuê Trung,Đường Trịnh Đình Thảo,108.213745,16.026896,100.0,5.0,20.0,1,1,4.0,['1'],7450000000
Phường Nại Hiên Đông,Đường Lý Nhật Quang,108.22826,16.095436,150.0,8.0,19.0,1,1,3.0,['1'],7480000000
Phường Mỹ An, An Dương Vương,108.24665,16.04769,80.0,5.0,18.0,1,1,1.0,['1'],7500000000
Phường Nại Hiên Đông,Đường Dương Vân Nga,108.2326,16.092777,118.0,6.5,17.0,1,1,6.0,['3'],7500000000
Phường Hòa Khánh Bắc,Đường Bàu Mạc 5,108.1509,16.086306,177.0,8.5,21.5,2,1,7.0,['1'],7500000000
Phường Mỹ An,Đường An Thượng 22,108.23911,16.051043,77.9,4.5,17.2999,1,1,8.0,['3'],7500000000
Xã Hòa Phước,99 Qúa giáng,108.20871,15.972864,309.0,10.0,40.46999999999999,1,1,8.0,"['1', ' 3', ' 6']",7500000000
Phường An Hải Bắc,Đường An Cư 6,108.24228,16.075014,90.0,5.0,18.0,1,1,7.0,['1'],7500000000
Phường Hòa Khánh Nam,Trần doan nghiep,108.148796,16.053411,98.0,5.0,19.0,1,1,1.0,"['1', ' 6']",7500000000
Phường Thanh Khê Tây,Đường Yên Khê 2,108.17576,16.070354,117.0,5.0,23.4,1,1,1.0,['3'],7500000000
Phường Hòa Minh,Đường Nguyễn Xí,108.164925,16.074564,136.0,6.8499,19.85430444240062,1,1,3.0,['3'],7500000000
Phường Khuê Trung,Trịnh Đình Thảo,108.21236,16.026106,100.0,5.0,20.0,1,1,4.0,['3'],7500000000
Phường Hoà Hải,Hòa Hải,108.26717,15.98728,204.0,10.0,17.0,2,1,3.0,"['1', ' 6']",7500000000
Phường Nại Hiên Đông,Đường Dương Vân Nga,108.2326,16.092777,120.0,5.0,24.0,1,1,6.0,['1'],7500000000
Phường Nại Hiên Đông,Đường Dương Vân Nga,108.2326,16.092777,120.0,6.0,20.0,1,1,6.0,['1'],7500000000
Phường Nại Hiên Đông,Đường Dương Vân Nga,108.2326,16.092777,120.0,5.0,24.0,1,1,6.0,['1'],7500000000
Phường Hòa Xuân,Đường Bích Khê,108.228264,16.013496,159.0,5.0,31.8,1,1,8.0,['3'],7600000000
Phường An Hải Đông,Đường Lương Thế Vinh,108.23629,16.063393,134.0,5.1999,25.0,1,1,4.0,['1'],7600000000
Phường An Hải Bắc,Đường An Nhơn 1,108.232704,16.06956,113.0,7.0,16.0,1,1,8.0,['1'],7600000000
Phường An Hải Bắc,Đường An Nhơn 1,108.232704,16.06956,113.0,6.3,19.0,1,1,1.0,['3'],7600000000
Phường Phước Mỹ,Nguyễn Thiện Kế,108.24665,16.070292,122.0,6.0,20.0,1,1,3.0,['1'],7600000000
Phường Khuê Mỹ,Đường Lê Văn Hiến,108.25057,16.023203,112.0,5.0,22.4,1,1,5.0,['3'],7700000000
Phường Mỹ An,Đường An Dương Vương,108.23758,16.043585,79.0,5.0,16.0,1,1,2.0,"['1', ' 6']",7700000000
Phường Mỹ An,Đường An Dương Vương,108.23758,16.043585,80.0,5.0,16.0,1,1,5.0,['1'],7700000000
Phường Phước Mỹ,Đường Phạm Vấn,108.24393,16.083044,101.0,5.0,20.2,1,1,7.0,['1'],7700000000
Phường Thanh Khê Tây,Đường Lý Thái Tông,108.17663,16.076569,125.0,5.0,25.0,1,1,6.0,['1'],7800000000
Phường An Hải Bắc,Đường Nguyễn Xuân Khoát,108.23677,16.069836,80.4,5.0,16.0,1,1,3.0,['3'],7800000000
Phường An Hải Bắc,Đường Lê Ninh,108.237366,16.072254,88.0,4.5,19.555555555555557,1,1,1.0,['1'],7900000000
Phường Hoà Hải,Đường Trần Văn Đán,108.25287,16.012861,200.0,8.0,25.0,1,1,5.0,['1'],7900000000
Phường Hòa Thuận Tây,Đường Man Thiện,108.20958,16.046694,97.0,5.0,19.2999,1,1,2.0,['1'],7900000000
Phường Khuê Mỹ,Đường Khuê Mỹ Đông 1,108.24435,16.037252,102.0,5.0,20.4,1,1,5.0,['1'],7950000000
Phường An Hải Bắc,Đường An Đồn,108.22927,16.074104,95.0,4.6999,20.21319602544735,1,1,3.0,['1'],8000000000
Phường Mỹ An,Đường Kiệt 72 Nguyễn Văn Thoại,108.24067,16.052938,100.0,5.0,20.0,1,1,5.0,['1'],8000000000
Phường Hòa Thọ Đông,Đường Hồ Sĩ Dương,108.19386,16.016861,223.0,9.0,24.7,1,1,6.0,['3'],8000000000
Phường Hòa Khánh Bắc,Đường Phạm Văn Ngôn,108.145424,16.080353,159.0,5.0,31.8,1,1,2.0,['1'],8000000000
Phường Hòa Cường Bắc,Đường 30 Tháng 4,108.2198,16.0403,200.0,10.0,20.0,1,1,4.0,['3'],8000000000
Phường Hoà Quý,Đường Quảng Nam,108.24661,15.994403,200.0,5.0,40.0,1,1,5.0,['3'],8000000000
Phường Hòa Khánh Bắc,Đường Phan Văn Thuật,108.152,16.0883,187.5,7.5,25.0,1,1,5.0,['1'],8050000000
Phường Phước Mỹ,Phước Trường 11,108.24665,16.070292,100.0,5.0,20.0,1,1,3.0,['1'],8100000000
Phường Hòa Khánh Bắc,Phan Văn Định,108.13694,16.077059,250.0,10.0,25.0,1,1,1.0,['3'],8100000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,200.0,10.0,20.0,1,1,5.0,['1'],8100000000
Phường Hòa Minh,Đường Hoàng Thị Loan,108.170746,16.067358,100.0,5.0,20.0,1,1,8.0,['1'],8100000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,3.0,['1'],8200000000
Phường Hòa Minh,Đường Hoà Phú 26,108.16125,16.070131,146.5,7.5,20.0,1,1,6.0,['1'],8200000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,5.0,['1'],8200000000
Xã Hòa Phú,Đường Vành đai phía tây Đà Nẵng,108.06987,16.003681,309.0,5.0,40.46999999999999,1,1,3.0,['5'],8200000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,158.5,8.3,20.0,1,1,5.0,['3'],8200000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,3.0,['1'],8200000000
Phường Hòa Xuân,THANH HOÁ,108.21894,16.004658,158.0,8.0,19.75,2,1,6.0,['2'],8200000000
Phường Mỹ An,Mỹ Đa,108.24665,16.04769,216.0,5.0,40.46999999999999,1,1,4.0,"['1', ' 2', ' 3']",8200000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,158.3,8.3,20.0,1,1,5.0,['3'],8200000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,160.0,8.5,20.0,1,1,7.0,['1'],8200000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,158.0,8.3,20.0,1,1,5.0,['1'],8200000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,8.0,"['6', ' 1']",8200000000
Phường Hòa Xuân,Đường Thanh Hoá,108.21894,16.004658,158.3,5.0,31.660000000000004,1,1,5.0,['1'],8200000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,1.0,['3'],8200000000
Phường Thọ Quang,Đường Lê Đức Thọ,108.24756,16.106192,102.0,6.0,17.0,1,1,8.0,['3'],8200000000
Phường Hòa Xuân,Cầu Hòa Xuân,108.22405,16.023386,200.0,10.0,20.0,2,1,6.0,['1'],8290000000
Phường Hòa Xuân,Đường Phạm Xuân Ẩn,108.222595,16.009367,164.0,5.0,32.8,1,1,6.0,['3'],8300000000
Phường An Hải Tây,Đường Phan Huy Ích,108.23446,16.054035,100.0,9.0,11.0,1,1,5.0,['3'],8344444444
Phường An Hải Bắc,Nguyễn Xuân Khoát,108.23479,16.076984,100.0,5.0,20.0,1,1,1.0,['1'],8380000000
Phường Mỹ An,Đường Trần Khánh Dư,108.24089,16.05376,100.0,5.0,20.0,1,1,8.0,['3'],8400000000
Phường Hòa Xuân,Đường Cồn Dầu 23,108.226295,16.015781,200.0,5.0,40.0,1,1,6.0,['3'],8500000000
Phường Hoà Quý,Đường Đầm Sen,108.250885,15.99914,171.3,5.0,34.260000000000005,1,1,4.0,['3'],8500000000
Phường Mỹ An,Đường Hồ Huấn Nghiệp,108.23783,16.038855,115.0,6.5,19.0,1,1,8.0,['1'],8500000000
Phường Hòa Xuân,Đường Cồn Dầu 23,108.226295,16.015781,200.0,10.0,20.0,1,1,8.0,"['1', ' 6']",8500000000
Phường Xuân Hà,Đường Hà Đông 1,108.190254,16.070671,116.0,5.0,23.2,1,1,6.0,['3'],8500000000
Phường Hoà Hải,Đường Thép Mới,108.269646,15.98174,214.0,10.0,22.0,1,1,4.0,['1'],8500000000
Phường Hòa Xuân,CỒN DẦU 23,108.226295,16.015781,200.0,10.0,20.0,2,1,1.0,['2'],8500000000
Phường Hoà Quý,Khu Đầm Sen,108.23342,15.982958,171.3,5.0,34.260000000000005,1,1,8.0,['3'],8500000000
Phường Mỹ An,Đường Hồ Huấn Nghiệp,108.23783,16.038855,115.0,5.0,23.0,1,1,2.0,['3'],8500000000
Phường An Hải Bắc,Thủ Khoa Huân ,108.23479,16.076984,172.0,6.0,28.666666666666668,1,1,3.0,"['1', ' 3']",8500000000
